drugbank_id	clinicaltrials_id
DB00331	METFORMIN HYDROCHLORIDE
DB00331	RIOMET
DB00332	ATROVENT
DB00332	IPRATROPIUM
DB00332	IPRATROPIUM BROMIDE
DB00333	DOLOPHINE
DB00333	DOLOPHINE HYDROCHLORIDE
DB00333	HEPTADON
DB00333	METHADONE
DB00333	METHADONE HYDROCHLORIDE
DB00333	METHADOSE
DB00334	LY-170053
DB00334	LY170053
DB00334	OLANSEK
DB00334	OLANZAPINE
DB00334	OLANZAPINE MYLAN
DB00334	OLANZAPINE PAMOATE
DB00334	ZYPREXA
DB00335	ATENOLOL
DB00335	ICI 66,082
DB00335	ICI 66082
DB00335	ICI-66082
DB00335	TENORMIN
DB00336	FURACIN
DB00336	NITROFURAL
DB00336	NITROFURAZONE
DB00337	ELIDEL
DB00337	PIMECROLIMUS
DB00337	SDZ ASM 981
DB00337	SDZ ASM-981
DB00337	SDZ-ASM 981
DB00337	SDZ-ASM-981
DB00339	PYRAZINAMIDE
DB00340	ATOSIL
DB00341	AC-170
DB00341	CETIDERM
DB00341	CETIRIZINE
DB00341	CETIRIZINE (R)-FORM DIHYDROCHLORIDE
DB00341	CETIRIZINE DIHYDROCHLORIDE
DB00341	CETIRIZINE HYDROCHLORIDE
DB00341	LEVOCETIRIZINE
DB00341	LEVOCETIRIZINE DIHYDROCHLORIDE
DB00341	LEVOCETIRIZINE HYDROCHLORIDE
DB00341	P 071
DB00341	P-071
DB00341	UCB 28556
DB00341	UCB-28556
DB00341	XYZAL
DB00341	ZERVIATE
DB00341	ZYRTEC
DB00342	TERFENADINE
DB00343	ADIZEM
DB00343	CARDIZEM
DB00343	CRD-401
DB00343	DILACOR
DB00343	DILTIAZEM
DB00343	DILTIAZEM HYDROCHLORIDE
DB00343	DILTIAZEM MALATE
DB00343	DILZEM
DB00343	TIAMATE
DB00343	TIAZAC
DB00343	TILDIEM
DB00344	PROTRIPTYLINE
DB00344	PROTRIPTYLINE HYDROCHLORIDE
DB00344	VIVACTIL
DB00345	AMINOHIPPURATE SODIUM
DB00345	AMINOHIPPURIC ACID
DB00345	P-AMINOHIPPURIC ACID
DB00346	ALFUZOSIN
DB00346	ALFUZOSIN HYDROCHLORIDE
DB00346	UROXATRAL
DB00346	XATRAL
DB00348	NITISINONE
DB00348	ORFADIN
DB00349	CLOBAZAM
DB00349	FRISIUM
DB00349	HR 376
DB00349	HR-376
DB00349	LM 2717
DB00349	LM-2717
DB00349	MYSTAN
DB00349	SYMPAZAN
DB00349	URBADAN
DB00349	URBANYL
DB00350	ALOSTIL
DB00350	LONITEN
DB00350	MINOXIDIL
DB00350	ROGAINE
DB00350	THEROXIDIL
DB00350	U-10,858
DB00350	U-10858
DB00351	BDH 1298
DB00351	BDH-1298
DB00351	MEGACE
DB00351	MEGESTROL ACETATE
DB00351	NSC-71423
DB00351	SC 10363
DB00351	SC-10363
DB00352	LANVIS
DB00352	NSC-752
DB00352	TABLOID
DB00352	THIOGUANINE
DB00352	TIOGUANINE
DB00353	ERGOTYL
DB00353	METHERGINE
DB00353	METHYLERGOMETRINE
DB00353	METHYLERGOMETRINE MALEATE
DB00353	METHYLERGONOVINE
DB00353	METHYLERGONOVINE MALEATE
DB00355	AZACTAM
DB00355	AZTREONAM
DB00355	AZTREONAM LYSINE
DB00355	CAYSTON
DB00356	CHLORZOXAZONE
DB00356	PARAFLEX
DB00356	PARAFON
DB00357	AMINOGLUTETHIMIDE
DB00357	CYTADREN
DB00358	LARIAM
DB00358	MEFLOQUINE
DB00358	MEFLOQUINE HYDROCHLORIDE
DB00358	RO-215998001
DB00359	FLAMAZINE
DB00359	SILVADENE
DB00359	SILVAZINE
DB00359	SILVER SULFADIAZINE
DB00359	SULFADIAZINE
DB00359	SULFADIAZINE SILVER
DB00359	SULFADIAZINE SILVER SALT
DB00359	SULFADIAZINE, SILVER
DB00359	THERMAZENE
DB00360	BIOPTEN
DB00360	KUVAN
DB00360	PHENOPTIN
DB00360	SAPROPTERIN
DB00360	SAPROPTERIN DIHYDROCHLORIDE
DB00361	NAVELBINE
DB00361	TLC-178
DB00361	TLC178
DB00361	VINORELBINE
DB00361	VINORELBINE DITARTRATE
DB00361	VINORELBINE TARTRATE
DB00362	ANIDULAFUNGIN
DB00362	ERAXIS
DB00362	LY-303366
DB00362	LY303366
DB00362	VER-002
DB00362	VER002
DB00363	CLOZAPINE
DB00363	CLOZARIL
DB00363	FAZACLO
DB00363	LEPONEX
DB00364	DEUTERIUM OXIDE
DB00364	SUCROSOFATE
DB00365	GREPAFLOXACIN
DB00365	GREPAFLOXACIN HYDROCHLORIDE
DB00365	OPC-17116
DB00365	RAXAR
DB00366	DECAPRYN
DB00366	DOXYLAMINE
DB00366	DOXYLAMINE SUCCINATE
DB00366	UNISOM
DB00367	BAY86-5028
DB00367	FALLBACK SOLO
DB00367	LEVONORGESTREL
DB00367	LILETTA
DB00367	MIRENA
DB00367	NORGESTREL
DB00367	NORPLANT
DB00367	OVRETTE
DB00367	WY-3707
DB00368	LEVOPHED
DB00368	NOR ADRENALIN
DB00368	NORADRENALINE
DB00368	NOREPINEPHRINE
DB00368	NOREPINEPHRINE BITARTRATE
DB00369	CIDOFOVIR
DB00369	VISTIDE
DB00370	AVANZA
DB00370	ESMIRTAZAPINE
DB00370	ESMIRTAZAPINE MALEATE
DB00370	MIRTAZAPINE
DB00370	NORSET
DB00370	ORG 3770
DB00370	ORG 50081
DB00370	ORG-3770
DB00370	ORG-50081
DB00370	REMERON
DB00370	REXER
DB00370	ZISPIN
DB00372	THIETHYLPERAZINE
DB00373	BETIMOL
DB00373	BLOCADREN
DB00373	ISTALOL
DB00373	TIMOLOL
DB00373	TIMOLOL HEMIHYDRATE
DB00373	TIMOLOL MALEATE
DB00373	TIMOPTIC
DB00374	15-AU-81
DB00374	15AU81
DB00374	L-606
DB00374	REMODULIN
DB00374	TREPROSTINIL
DB00374	TREPROSTINIL DIOLAMIN
DB00374	TREPROSTINIL DIOLAMINE
DB00374	TYVASO
DB00374	UT-15
DB00374	UT-15C
DB00376	ARTANE
DB00376	TRIHEXYPHENIDYL
DB00376	TRIHEXYPHENIDYL HYDROCHLORIDE
DB00377	ALOXI
DB00377	PALONOSETRON
DB00377	PALONOSETRON HYDROCHLORIDE
DB00377	RS-25259-197
DB00378	DUPHASTON
DB00378	DYDROGESTERONE
DB00379	KO-1173
DB00379	MEXILETINE
DB00379	MEXILETINE HYDROCHLORIDE
DB00379	MEXITIL
DB00379	RITALMEX
DB00380	ADR-529
DB00380	CARDIOXAN
DB00380	CARDIOXANE
DB00380	DEXRAZOXANE
DB00380	DEXRAZOXANE HYDROCHLORIDE
DB00380	ICI 59118
DB00380	ICI-59118
DB00380	ICRF 159
DB00380	ICRF-159
DB00380	ICRF-187
DB00380	NSC-129943
DB00380	NSC-169780
DB00380	RAZOXANE
DB00380	SAVENE
DB00380	TOTECT
DB00380	ZINECARD
DB00381	AMLODIPINE
DB00381	AMLODIPINE BESILATE
DB00381	AMLODIPINE BESYLATE
DB00381	AMLODIPINE MALEATE
DB00381	AMLOR
DB00381	AMVAZ
DB00381	HGP-0904
DB00381	HGP0904
DB00381	ISTIN
DB00381	LEVAMLODIPINE MALATE
DB00381	NORVASC
DB00382	COGNEX
DB00382	TACRINE
DB00382	TACRINE HYDROCHLORIDE
DB00384	TRIAMTERENE
DB00385	AD 32
DB00385	AD-32
DB00385	NSC-246131
DB00385	VALRUBICIN
DB00385	VALSTAR
DB00388	MYDFRIN
DB00388	NEO-SYNEPHRINE
DB00388	NOSTRIL
DB00388	PHENYLEPHRINE
DB00388	PHENYLEPHRINE HYDROCHLORIDE
DB00388	VAZCULEP
DB00389	CARBIMAZOLE
DB00390	DIGOXIN
DB00390	LANOXIN
DB00391	ABILIT
DB00391	AIGLONYL
DB00391	DOGMATIL
DB00391	DOLMATIL
DB00391	GUASTIL
DB00391	LEVOPRAID
DB00391	LEVOSULPIRIDE
DB00391	MERESA
DB00391	NEOGAMA
DB00391	SULPIRIDE
DB00391	SULPITIL
DB00391	SULPOR
DB00393	ADMON
DB00393	BAY E 9736
DB00393	BAY-E-9736
DB00393	NIMODIPINE
DB00393	NYMALIZE
DB00394	BECLOMET
DB00394	BECLOMETASONE DIPROPIONATE
DB00394	BECLOMETHASONE DIPROPIONATE
DB00394	BECLOVENT
DB00394	BECONASE
DB00394	SERNIVO
DB00394	SGX-201
DB00394	VANCENASE
DB00394	VANCERIL
DB00395	CARISOPRODOL
DB00396	CRINONE
DB00396	ENDOMETRIN
DB00396	PROGESTASERT
DB00396	PROGESTERONE
DB00396	PROMETRIUM
DB00396	UTROGESTAN
DB00397	PHENYLPROPANOLAMINE
DB00397	PHENYLPROPANOLAMINE HYDROCHLORIDE
DB00397	RINEXIN
DB00398	BAY 43-9006
DB00398	BAY 54-9085
DB00398	BAY-43-9006
DB00398	BAY-54-9085
DB00398	NEXAVAR
DB00398	SORAFENIB
DB00398	SORAFENIB TOSILATE
DB00398	SORAFENIB TOSYLATE
DB00399	ACLASTA
DB00399	AK-156
DB00399	CGP 42446
DB00399	CGP 42446A
DB00399	CGP-42446
DB00399	CGP-42446A
DB00399	RECLAST
DB00399	ZOLEDRONIC ACID
DB00399	ZOLEDRONIC ACID HYDRATE
DB00399	ZOLEDRONIC ACID MONOHYDRATE
DB00399	ZOMETA
DB00400	GRIS-PEG
DB00400	GRISEOFULVIN
DB00400	GRISEOFULVIN, ULTRAMICROCRYSTALLINE
DB00401	BAY K 5552
DB00401	BAY-K-5552
DB00401	NISOLDIPIN
DB00401	NISOLDIPINE
DB00401	SULAR
DB00402	ESTORRA
DB00402	ESZOPICLONE
DB00402	GSK-1755165
DB00402	LUNESTA
DB00402	ZIMOVANE
DB00402	ZOPICLONE
DB00404	ALPRAZOLAM
DB00404	NIRAVAM
DB00404	XANAX
DB00405	BROMPHENIRAMINE
DB00405	BROMPHENIRAMINE MALEATE
DB00405	DIMETANE
DB00406	GENAPAX
DB00406	GENTIAN VIOLET
DB00406	METHYLROSANILINIUM CHLORIDE
DB00408	ADASUVE
DB00408	LOXAPINE
DB00408	LOXAPINE HYDROCHLORIDE
DB00408	LOXAPINE SUCCINATE
DB00408	LOXITANE
DB00408	LOXITANE C
DB00408	LOXITANE IM
DB00410	BACTROBAN
DB00410	BRL 4910A
DB00410	BRL-4910A
DB00410	CENTANY
DB00410	MUPIROCIN
DB00410	MUPIROCIN CALCIUM
DB00411	CARBACHOL
DB00411	CARBASTAT
DB00411	MIOSTAT
DB00412	AVANDIA
DB00412	BRL-49653
DB00412	BRL-49653-C
DB00412	BRL-49653C
DB00412	ROSIGLITAZONE
DB00412	ROSIGLITAZONE MALEATE
DB00413	DAQUIRAN
DB00413	DEXPRAMIPEXOLE
DB00413	KNS-760704
DB00413	MIRAPEX
DB00413	MIRAPEXIN
DB00413	PRAMIPEXOLE
DB00413	PRAMIPEXOLE DIHYDROCHLORIDE
DB00413	PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE
DB00413	SIFROL
DB00413	SND 919CL2X
DB00413	SND-919CL2X
DB00414	ACETOHEXAMIDE
DB00415	AMPICILLIN
DB00415	AMPICILLIN SODIUM
DB00415	OMNIPEN
DB00415	POLYCILLIN
DB00415	TOTACILLIN
DB00417	BEEPEN-VK
DB00417	BETAPEN-VK
DB00417	PEN-VEE K
DB00417	PENAPAR-VK
DB00417	PENICILLIN V
DB00417	PENICILLIN V POTASSIUM
DB00417	PENICILLIN VK
DB00417	PHENOXYMETHYLPENICILLIN
DB00417	PHENOXYMETHYLPENICILLIN POTASSIUM
DB00417	UTICILLIN VK
DB00417	V-CILLIN
DB00417	V-CILLIN K
DB00417	VEETIDS
DB00418	MEBALLYMAL
DB00418	QUINALBARBITAL
DB00418	SEBAR
DB00418	SECOBARBITAL
DB00418	SECOBARBITAL SODIUM
DB00418	SECONAL
DB00419	MIGLUSTAT
DB00419	OGT 918
DB00419	OGT-918
DB00419	ZAVESCA
DB00421	ALDACTONE
DB00421	SC-9420
DB00421	SPIRONOLACTONE
DB00422	APTENSIO
DB00422	CONCERTA
DB00422	COTEMPLA XR-ODT
DB00422	DAYTRANA
DB00422	DEXMETHYLPHENIDATE
DB00422	DEXMETHYLPHENIDATE HYDROCHLORIDE
DB00422	EQUASYM
DB00422	EQUASYM XL
DB00422	FOCALIN
DB00422	JORNAY PM
DB00422	METADATE
DB00422	METADATE CD
DB00422	METADATE ER
DB00422	METHYLIN
DB00422	METHYLPHENIDATE
DB00422	METHYLPHENIDATE HYDROCHLORIDE
DB00422	QUILLICHEW
DB00422	RITALIN
DB00422	SPD-544
DB00422	SPD544
DB00423	METHOCARBAMOL
DB00423	ROBAXIN
DB00425	AMBIEN
DB00425	INTERMEZZO
DB00425	MYSLEE
DB00425	SL-80.0750
DB00425	STILNOCT
DB00425	STILNOX
DB00425	ZOLPIDEM
DB00425	ZOLPIDEM TARTRATE
DB00426	BRL-42810
DB00426	FAMCICLOVIR
DB00426	FAMVIR
DB00428	STREPTOZOCIN
DB00428	U-9889
DB00428	ZANOSAR
DB00429	CARBOPROST
DB00429	CARBOPROST TROMETAMOL
DB00429	CARBOPROST TROMETHAMINE
DB00429	HEMABATE
DB00429	TROMETAMOL
DB00429	TROMETHAMINE
DB00431	KWELL
DB00431	LINDANE
DB00431	SCABENE
DB00432	TRIFLURIDINE
DB00432	VIROPTIC
DB00433	COMPAZINE
DB00433	COMPRO
DB00433	PROCHLORPERAZINE
DB00433	PROCHLORPERAZINE DIMALEATE
DB00433	PROCHLORPERAZINE EDISYLATE
DB00433	PROCHLORPERAZINE MALEATE
DB00434	CYPROHEPTADINE
DB00434	CYPROHEPTADINE HYDROCHLORIDE
DB00434	PERIACTIN
DB00434	PERIACTINE
DB00434	PERITOL
DB00435	INOMAX
DB00435	NITRIC OXIDE
DB00436	BENDROFLUMETHIAZIDE
DB00436	NATURETIN
DB00437	ALLOPURINOL
DB00437	ALLOPURINOL SODIUM
DB00437	LOPURIN
DB00437	ZYLOPRIM
DB00438	CEFTAZIDIME
DB00438	CEFTAZIDIME SODIUM
DB00438	CEPTAZ
DB00438	FORTAZ
DB00438	GR 20263
DB00438	GR-20263
DB00438	LY 139381
DB00438	LY-139381
DB00438	TAZICEF
DB00438	TAZIDIME
DB00439	BAY W 6228
DB00439	BAY-W-6228
DB00439	BAYCOL
DB00439	CERIVASTATIN
DB00439	CERIVASTATIN SODIUM
DB00440	PROLOPRIM
DB00440	TRIMETHOPRIM
DB00440	TRIMETHOPRIM HYDROCHLORIDE
DB00440	TRIMETHOPRIM SULFATE
DB00440	TRIMPEX
DB00441	GEMCITABINE
DB00441	GEMCITABINE HYDROCHLORIDE
DB00441	GEMZAR
DB00441	LY-188011
DB00441	LY188011
DB00441	NSC-613327
DB00442	BARACLUDE
DB00442	ENTECAVIR
DB00442	ENTECAVIR HYDRATE
DB00443	AEROSEB-DEX
DB00443	BETAMETHASONE
DB00443	CELESTONE
DB00443	DECADERM
DB00443	DECADRON
DB00443	DECASPRAY
DB00443	DEXA-SINE
DB00443	DEXACORTAL
DB00443	DEXACORTIN
DB00443	DEXAMETHASONE
DB00443	DEXAMONOZON
DB00443	DEXAPOS
DB00443	DEXASONE
DB00443	DEXONE
DB00443	DEXTENZA
DB00443	DEXYCU
DB00443	FORTECORTIN
DB00443	HEXADROL
DB00443	ISV-305
DB00443	LOVERINE
DB00443	MAXIDEX
DB00443	NSC-34521
DB00443	OTO-104
DB00443	OZURDEX
DB00443	RINDERON
DB00444	NSC-122819
DB00444	TENIPOSIDE
DB00444	VM-26
DB00444	VUMON
DB00445	ADRIAMYCIN
DB00445	ADRIBLASTINA
DB00445	CAELYX
DB00445	DOXIL
DB00445	DOXORUBICIN
DB00445	DOXORUBICIN HYDROCHLORIDE
DB00445	ELLENCE
DB00445	EPIRUBICIN
DB00445	EPIRUBICIN HYDROCHLORIDE
DB00445	FARMORUBICIN
DB00445	FARMORUBICINA
DB00445	IMI-28
DB00445	LIPOSOMAL DOXORUBICIN HYDROCHLORIDE
DB00445	NSC-123127
DB00445	NSC-256942
DB00445	RUBEX
DB00446	CHLORAMPHENICOL
DB00446	CHLOROMYCETIN
DB00446	CHLOROPTIC
DB00446	OPHTHOCHLOR
DB00447	LORABID
DB00447	LORACARBEF
DB00447	LORACARBEF MONOHYDRATE
DB00448	AG-1749
DB00448	AGOPTON
DB00448	DEXILANT
DB00448	DEXLANSOPRAZOLE
DB00448	KAPIDEX
DB00448	LANSOPRAZOLE
DB00448	LANSOX
DB00448	LANZOR
DB00448	OGAST
DB00448	PREVACID
DB00448	T-168390
DB00448	TAK-390
DB00448	TAKEPRON
DB00448	ZOTON
DB00449	AKPRO
DB00449	DIPIVEFRIN
DB00449	DIPIVEFRIN HYDROCHLORIDE
DB00449	DIPIVEFRINE
DB00449	DIPIVEFRINE HYDROCHLORIDE
DB00449	PROPINE
DB00450	DROLEPTAN
DB00450	DROPERIDOL
DB00450	INAPSINE
DB00451	CHOLOXIN
DB00451	D-THYROXINE
DB00451	DEXTROTHYROXINE
DB00451	DEXTROTHYROXINE SODIUM
DB00451	EFEROX
DB00451	ELTROXIN
DB00451	EUTHYROX
DB00451	LEVO-T
DB00451	LEVOTHROID
DB00451	LEVOTHYROX
DB00451	LEVOTHYROXINE
DB00451	LEVOTHYROXINE SODIUM
DB00451	LEVOXYL
DB00451	NOVOTHYROX
DB00451	OROXINE
DB00451	SOLOXINE
DB00451	SYNTHROID
DB00451	THYRO-TABS
DB00451	THYROXINE
DB00451	TIROSINT
DB00451	UNITHROID
DB00452	FRAMYCETIN
DB00452	NEOMYCIN B
DB00454	DEMEROL
DB00454	MEPERIDINE
DB00454	MEPERIDINE HYDROCHLORIDE
DB00454	PETHIDINE
DB00454	PETHIDINE HYDROCHLORIDE
DB00455	ALAVERT
DB00455	CLARITIN
DB00455	LORATADINE
DB00455	SCH 29851
DB00455	SCH-29851
DB00456	CEFALOTIN
DB00456	CEFALOTIN SODIUM
DB00456	CEPHALOTHIN
DB00456	CEPHALOTHIN SODIUM
DB00456	KEFLIN
DB00456	SEFFIN
DB00457	MINIPRESS
DB00457	PRAZOSIN
DB00457	PRAZOSIN HYDROCHLORIDE
DB00458	IMIPRAMINE
DB00458	IMIPRAMINE HYDROCHLORIDE
DB00458	IMIPRAMINE PAMOATE
DB00458	JANIMINE
DB00458	TOFRANIL-PM
DB00459	ACITRETIN
DB00459	RO 10-1670
DB00459	SORIATANE
DB00461	BRL 14777
DB00461	BRL-14777
DB00461	NABUMETONE
DB00461	RELAFEN
DB00462	HOLOPON
DB00464	FIBROVEIN
DB00464	SODIUM TETRADECYL SULFATE
DB00464	SOTRADECOL
DB00465	ACULAR
DB00465	ACUVAIL
DB00465	DOLAC
DB00465	KETOROLAC
DB00465	KETOROLAC TROMETHAMINE
DB00465	SPRIX
DB00465	TORADOL
DB00467	AT-2266
DB00467	CI-919
DB00467	ENOXACIN
DB00467	PD 107779
DB00467	PD-107779
DB00467	PENETREX
DB00468	BIQUINATE
DB00468	CIN-QUIN
DB00468	DURAQUIN
DB00468	QUINAGLUTE
DB00468	QUINAMM
DB00468	QUINATE
DB00468	QUINIDEX
DB00468	QUINIDEX EXTENTABS
DB00468	QUINIDINE
DB00468	QUINIDINE GLUCONATE
DB00468	QUINIDINE SULFATE
DB00468	QUININE
DB00468	QUININE BISULFATE
DB00468	QUININE DIHYDROCHLORIDE
DB00468	QUININE HYDROCHLORIDE
DB00468	QUININE HYDROCHLORIDE DIHYDRATE
DB00468	QUININE SULFATE
DB00468	QUINORA
DB00469	RO 12-0068
DB00469	TENOXICAM
DB00469	TILCOTIL
DB00470	ABBOTT 40566
DB00470	ABBOTT-40566
DB00470	DRONABINOL
DB00470	MARINOL
DB00470	SP 104
DB00470	SP-104
DB00471	MK-476
DB00471	MONTELUKAST
DB00471	MONTELUKAST SODIUM
DB00471	SINGULAIR
DB00472	FLUCTIN
DB00472	FLUOXETINE
DB00472	FLUOXETINE HYDROCHLORIDE
DB00472	FONTEX
DB00472	LOVAN
DB00472	LY-110140
DB00472	LY110140
DB00472	PROZAC
DB00472	RECONCILE
DB00472	SARAFEM
DB00474	BREVITAL SODIUM
DB00474	METHOHEXITAL
DB00474	METHOHEXITAL SODIUM
DB00475	CHLORDIAZACHEL
DB00475	CHLORDIAZEPOXIDE
DB00475	CHLORDIAZEPOXIDE HYDROCHLORIDE
DB00475	LIBRELEASE
DB00475	LIBRITABS
DB00475	LIBRIUM
DB00477	CHLORPROMAZINE
DB00477	CHLORPROMAZINE HYDROCHLORIDE
DB00477	THORAZINE
DB00478	FLUMADINE
DB00478	RIMANTADINE
DB00478	RIMANTADINE HYDROCHLORIDE
DB00479	AMIKACIN
DB00479	AMIKACIN SULFATE
DB00479	AMIKIN
DB00479	ARIKAYCE
DB00479	BAY 41-6551
DB00479	BB-K8
DB00480	CC-5013
DB00480	CDC-501
DB00480	LENALIDOMIDE
DB00480	REVLIMID
DB00480	SYP-1512
DB00481	LY-139481
DB00481	LY-156758
DB00481	LY156758
DB00481	OPTRUMA
DB00481	RALOXIFENE
DB00481	RALOXIFENE HYDROCHLORIDE
DB00482	CELEBREX
DB00482	CELECOXIB
DB00482	DFN-15
DB00482	DFN15
DB00482	ONSENAL
DB00482	SC-58635
DB00484	ALPHAGAN
DB00484	BRIMONIDINE
DB00484	BRIMONIDINE TARTRATE
DB00484	LUMIFY
DB00484	MIRVASO
DB00484	OCU-300
DB00484	OCU300
DB00485	DICLOXACILLIN
DB00485	DICLOXACILLIN SODIUM
DB00485	DYCILL
DB00485	DYNAPEN
DB00485	PATHOCIL
DB00486	CESAMET
DB00486	CPD 109514
DB00486	CPD-109514
DB00486	NABILONE
DB00488	ALTRETAMINE
DB00489	BETAPACE
DB00489	MJ 1999
DB00489	MJ-1999
DB00489	SORINE
DB00489	SOTACOR
DB00489	SOTALEX
DB00489	SOTALOL
DB00489	SOTALOL HYDROCHLORIDE
DB00489	SOTYLIZE
DB00490	APD-405
DB00490	APD405
DB00490	BCI-024
DB00490	BUSPAR
DB00490	BUSPIRONE
DB00490	BUSPIRONE HYDROCHLORIDE
DB00490	GEN-BUSPIRONE
DB00490	MJ 9022-1
DB00490	MJ-9022-1
DB00491	BAY M 1099
DB00491	BAY-M-1099
DB00491	GLYSET
DB00491	MIGLITOL
DB00492	FOSINOPRIL
DB00492	FOSINOPRIL SODIUM
DB00492	MONOPRIL
DB00493	CEFOTAXIME
DB00493	CEFOTAXIME SODIUM
DB00493	CLAFORAN
DB00493	HR 756
DB00493	HR-756
DB00493	RU 24756
DB00493	RU-24756
DB00494	COMTAN
DB00494	COMTESS
DB00494	ENTACAPONE
DB00494	OR-611
DB00495	BW-A-509U
DB00495	BW-A509U
DB00495	COMPOUND S
DB00495	COMPOUND-S
DB00495	RETROVIR
DB00495	ZIDOVUDINE
DB00496	DARIFENACIN
DB00496	DARIFENACIN HYDROBROMIDE
DB00496	EMSELEX
DB00496	ENABLEX
DB00496	UK-88525
DB00498	PHENINDIONE
DB00499	EULEXIN
DB00499	FLUTAMIDE
DB00499	SCH 13521
DB00499	SCH-13521
DB00501	ACILOC
DB00501	CIMETIDINE
DB00501	CIMETIDINE HYDROCHLORIDE
DB00501	SKF-92334
DB00501	TAGAMET
DB00502	HALDOL
DB00502	HALOPERIDOL
DB00502	HALOPERIDOL LACTATE
DB00502	MCN-JR-1625
DB00502	R-1625
DB00503	ABT-538
DB00503	NORVIR
DB00503	RITONAVIR
DB00503	VIEKIRAX
DB00507	ALINIA
DB00507	NITAZOXANIDE
DB00509	CHOLOXIN
DB00509	D-THYROXINE
DB00509	DEXTROTHYROXINE
DB00509	DEXTROTHYROXINE SODIUM
DB00509	EFEROX
DB00509	ELTROXIN
DB00509	EUTHYROX
DB00509	LEVO-T
DB00509	LEVOTHROID
DB00509	LEVOTHYROX
DB00509	LEVOTHYROXINE
DB00509	LEVOTHYROXINE SODIUM
DB00509	LEVOXYL
DB00509	NOVOTHYROX
DB00509	OROXINE
DB00509	SOLOXINE
DB00509	SYNTHROID
DB00509	THYRO-TABS
DB00509	THYROXINE
DB00509	TIROSINT
DB00509	UNITHROID
DB00512	FIRVANQ
DB00512	VANCOCIN HYDROCHLORIDE
DB00512	VANCOMYCIN
DB00512	VANCOMYCIN HYDROCHLORIDE
DB00513	AMICAR
DB00513	AMINOCAPROIC ACID
DB00513	CY-116
DB00513	EPSILON-AMINOCAPROIC ACID
DB00514	DELSYM
DB00514	DEUDEXTROMETHORPHAN
DB00514	DEUDEXTROMETHORPHAN HYDROBROMIDE
DB00514	DEXTROMETHORPHAN
DB00514	DEXTROMETHORPHAN HYDROBROMIDE
DB00514	DEXTROMETHORPHAN HYDROBROMIDE MONOHYDRATE
DB00514	DEXTROMETHORPHAN POLISTIREX
DB00514	LEVOMETHORPHAN
DB00514	NUEDEXTA
DB00514	RACEMETHORPHAN
DB00515	AMMONIA
DB00515	AMMONIA N 13
DB00515	AMMONIA N-13
DB00515	AMMONIA SOLUTION, STRONG
DB00515	AMMONIA WATER
DB00515	HYDROCHLORIC ACID
DB00515	HYDROGEN CHLORIDE
DB00518	ALBENDAZOLE
DB00518	ALBENZA
DB00518	ZENTEL
DB00519	MAVIK
DB00519	RU 44570
DB00519	RU-44570
DB00519	TRANDOLAPRIL
DB00520	CANCIDAS
DB00520	CASPOFUNGIN
DB00520	CASPOFUNGIN ACETATE
DB00520	L-743,872
DB00520	L-743872
DB00520	MK-0991
DB00521	CARTEOLOL
DB00521	CARTEOLOL HYDROCHLORIDE
DB00521	CARTROL
DB00521	OCUPRESS
DB00521	OPC-1085
DB00523	ABEREL
DB00523	ABSORICA
DB00523	ACCUTANE
DB00523	ALITRETINOIN
DB00523	ALRT-1057
DB00523	ALRT1057
DB00523	ALTRENO
DB00523	AMNESTEEM
DB00523	AVITA
DB00523	BAL-4079
DB00523	CLARAVIS
DB00523	EUDYNA
DB00523	ISOTRETINOIN
DB00523	LGD-1057
DB00523	LGD1057
DB00523	NSC-122758
DB00523	PANRETIN
DB00523	PAT-001
DB00523	RENOVA
DB00523	RETIN A
DB00523	RETIN-A
DB00523	RETINOIC ACID
DB00523	RO 4-3780
DB00523	RO-4-3780
DB00523	RO-43780
DB00523	SOTRET
DB00523	TRETINOIN
DB00523	VESANOID
DB00524	DIULO
DB00524	METENIX
DB00524	METOLAZONE
DB00524	MYKROX
DB00524	SR 720-22
DB00524	SR-720-22
DB00524	XURET
DB00524	ZAROXOLYN
DB00525	TOLNAFTATE
DB00528	CARDIOVASC
DB00528	LERCANIDIPINE
DB00528	LERCANIDIPINE HYDROCHLORIDE
DB00529	FOSCARNET
DB00529	FOSCARNET SODIUM
DB00529	FOSCAVIR
DB00530	CP-358
DB00530	CP-358,774
DB00530	CP-358774
DB00530	ERLOTINIB
DB00530	ERLOTINIB HYDROCHLORIDE
DB00530	OSI-774
DB00530	TARCEVA
DB00531	B-518
DB00531	CYCLOBLASTIN
DB00531	CYCLOPHOSPHAMIDE
DB00531	CYCLOPHOSPHAMIDE HYDRATE
DB00531	CYCLOPHOSPHAMIDE MONOHYDRATE
DB00531	CYCLOSTIN
DB00531	CYTOPHOSPHAN
DB00531	CYTOXAN
DB00531	ENDOXAN
DB00531	NEOSAR
DB00531	NSC-26271
DB00531	PROCYTOX
DB00531	REVIMMUNE
DB00531	SENDOXAN
DB00532	MEPHENYTOIN
DB00532	MESANTOIN
DB00533	MK-0966
DB00533	MK-966
DB00533	MK0966
DB00533	ROFECOXIB
DB00533	VIOXX
DB00534	HYDROCHLORIC ACID
DB00534	HYDROGEN CHLORIDE
DB00535	CEFDINIR
DB00535	CI-983
DB00535	FK 482
DB00535	FK-482
DB00535	OMNICEF
DB00536	GUANIDINE
