drugbank_id	drugbank_name	chembl	drugbank	pdb	iuphar	pubchem_dotf	kegg_ligand	chebi	nih_ncc	zinc	emolecules	ibm	atlas	ibm_patents	fdasrs	surechembl	pharmgkb	hmdb	selleck	pubchem_tpharma	pubchem	mcule	nmrshiftdb2	lincs	actor	recon	molport	nikkaji	bindingdb	comptox	lipidmaps	drugcentral	carotenoiddb	metabolights	brenda	rhea	chemicalbook	dailymed	swisslipids	dailymed_new	clinicaltrials
DB00253	Medrysone	3	1	0	1	0	1	1	1	14	2	3	0	0	1	11	1	1	0	1	27	1	0	3	1	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	1
DB00254	Doxycycline	14	1	1	0	1	1	4	0	30	15	2	2	0	14	146	0	1	1	35	0	5	0	0	4	0	13	7	0	3	1	1	0	1	3	0	8	3	0	3	20
DB00255	Diethylstilbestrol	3	1	1	1	1	1	2	0	2	4	1	1	0	1	75	1	1	1	3	107	2	1	2	5	0	1	6	1	2	0	1	0	0	3	0	3	0	0	1	3
DB00256	Lymecycline	1	1	0	0	0	0	1	0	6	2	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	2
DB00257	Clotrimazole	1	1	1	1	0	1	1	1	1	2	1	1	0	1	70	1	1	1	32	119	1	0	1	6	0	1	1	1	1	0	1	0	0	3	0	1	1	0	1	4
DB00258	Calcium acetate	2	5	3	1	0	2	4	0	1	10	13	0	0	9	18	3	2	0	17	52	2	2	0	13	2	4	26	2	12	1	1	0	3	14	2	5	2	1	2	7
DB00259	Sulfanilamide	1	1	1	0	0	1	1	0	1	3	3	0	0	1	3	1	1	1	1	8	1	1	1	2	0	1	1	1	3	0	1	0	0	8	0	1	1	0	1	1
DB00260	Cycloserine	4	1	1	2	1	2	5	2	2	5	4	0	0	4	42	1	1	1	10	75	4	0	2	3	0	3	3	3	4	1	1	0	3	10	1	4	1	0	1	2
DB00262	Carmustine	1	1	0	1	0	1	1	0	1	1	1	0	0	1	53	1	1	0	10	64	1	0	1	2	0	1	1	1	2	0	1	0	0	7	0	1	1	0	1	10
DB00263	Sulfisoxazole	2	1	0	0	0	1	2	1	1	2	1	0	0	2	35	1	1	1	4	43	1	1	1	4	0	1	1	1	4	0	1	0	0	2	0	1	1	0	1	4
DB00264	Metoprolol	12	1	0	1	0	1	3	0	2	11	135	1	0	0	239	1	1	1	83	302	4	0	1	11	0	8	3	3	6	0	1	0	0	2	0	7	3	0	3	14
DB00265	Crotamiton	3	1	0	0	0	0	1	1	2	1	1	0	0	2	12	1	1	0	2	16	1	1	2	1	0	1	3	1	1	0	1	0	0	0	0	1	1	0	1	0
DB00266	Dicoumarol	1	1	0	1	0	1	1	0	1	1	1	0	0	1	8	0	1	0	5	18	1	0	1	1	0	1	1	1	1	0	1	0	0	8	0	1	0	0	0	0
DB00267	Cefmenoxime	4	1	0	0	1	0	3	0	9	1	3	0	0	3	27	1	1	0	10	61	1	0	0	2	0	5	2	0	2	0	1	0	0	1	0	1	0	0	0	0
DB00268	Ropinirole	2	1	0	1	1	1	2	0	1	4	1	0	0	2	22	1	1	1	54	80	2	0	1	2	0	3	1	1	4	0	1	0	0	0	0	2	2	0	2	3
DB00269	Chlorotrianisene	1	1	0	1	0	0	1	0	1	1	1	0	0	1	9	1	1	0	1	8	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1
DB00270	Isradipine	3	1	0	3	1	0	1	0	2	2	1	0	0	0	24	1	1	1	4	25	0	0	1	3	0	1	5	2	2	0	1	0	0	1	0	1	1	0	1	4
DB00271	Diatrizoate	6	1	0	0	0	1	5	0	3	7	1	0	0	10	57	1	1	0	9	80	2	0	0	9	0	4	5	1	7	0	1	0	0	0	0	4	2	0	3	7
DB00272	Betazole	2	1	0	1	0	0	2	0	1	3	2	0	0	2	8	1	1	0	1	11	1	0	1	2	0	3	1	0	2	0	1	0	0	0	0	1	0	0	0	0
DB00273	Topiramate	3	1	1	1	1	1	1	1	14	7	8	1	0	1	52	1	1	1	35	91	3	0	1	1	0	4	1	1	3	0	1	0	0	4	0	1	1	0	1	9
DB00274	Cefmetazole	6	1	1	0	0	2	3	0	4	4	2	0	0	2	22	1	1	0	2	36	2	0	1	2	0	2	4	1	2	0	1	0	0	3	0	2	0	0	0	4
DB00275	Olmesartan	1	1	1	0	0	0	1	1	1	3	2	1	0	2	2	0	1	0	10	14	1	0	1	1	0	3	1	1	1	0	0	0	0	1	0	2	1	0	1	2
DB00276	Amsacrine	4	1	1	0	1	1	1	0	1	2	3	0	0	4	27	1	1	0	2	38	0	0	1	6	0	2	2	1	4	0	1	0	0	5	0	2	0	0	0	10
DB00277	Theophylline	1	1	1	1	0	1	1	1	1	4	8	1	0	1	9	1	1	0	38	53	1	1	1	1	0	2	3	2	3	0	1	0	1	2	1	2	1	0	1	12
DB00278	Argatroban	4	1	2	1	1	1	1	1	13	8	7	0	0	4	24	1	1	1	11	65	0	0	2	3	0	3	7	3	3	0	1	0	0	1	0	3	1	0	1	4
DB00279	Liothyronine	9	3	1	1	1	1	6	1	4	8	4	1	0	7	32	2	1	0	18	75	2	1	2	13	1	3	8	3	5	0	1	0	3	15	1	2	1	0	2	5
DB00280	Disopyramide	4	1	1	1	0	2	2	1	2	3	2	1	0	2	24	1	1	0	2	32	2	0	1	5	0	2	3	1	1	0	1	0	0	0	0	0	2	0	2	6
DB00281	Lidocaine	2	1	1	1	0	1	1	1	1	2	1	0	0	1	2	1	1	1	2	11	1	0	1	2	0	2	3	1	2	0	1	0	0	3	0	2	1	0	1	10
DB00282	Pamidronic acid	3	1	1	1	1	1	1	0	1	7	1	0	0	4	36	1	1	2	23	91	1	0	0	4	0	1	4	1	2	0	1	0	0	2	0	2	1	0	2	2
DB00283	Clemastine	7	1	0	1	0	1	2	0	4	2	84	0	0	2	122	1	1	1	80	292	0	0	1	5	0	4	3	2	2	0	1	0	0	0	0	2	2	0	2	4
DB00284	Acarbose	0	1	0	0	0	0	0	0	12	1	0	0	0	1	9	0	0	0	0	26	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB00285	Venlafaxine	5	1	0	1	1	1	2	1	2	8	141	0	0	6	279	1	2	1	46	353	2	0	1	2	0	6	3	3	5	0	1	0	0	1	0	5	2	0	2	5
DB00287	Travoprost	3	1	0	1	1	0	1	0	15	3	5	0	0	3	20	1	1	0	12	57	0	0	1	1	0	2	2	1	1	0	1	0	0	0	0	3	1	0	1	3
DB00288	Amcinonide	2	1	0	1	0	0	2	1	17	4	1	0	0	1	16	1	1	0	1	34	0	0	3	1	0	1	1	0	1	0	1	0	0	0	0	1	1	0	1	0
DB00289	Atomoxetine	4	1	0	1	1	0	2	1	2	6	70	0	0	2	112	1	1	1	23	157	0	0	1	2	0	4	3	2	4	0	1	0	0	1	0	3	2	0	2	4
DB00290	Bleomycin	7	1	0	0	0	1	1	0	0	3	0	1	0	3	22	1	1	1	10	95	0	0	0	4	0	4	2	0	4	1	0	0	1	1	0	1	2	0	2	7
DB00291	Chlorambucil	1	1	1	1	1	1	1	1	1	1	1	0	0	1	86	1	1	0	7	81	1	0	1	3	0	1	2	1	3	0	1	0	0	1	0	1	1	0	1	4
DB00292	Etomidate	3	1	0	1	1	1	3	2	2	3	3	0	0	3	47	1	1	1	3	50	3	0	3	5	0	3	3	3	1	0	1	0	0	1	0	1	1	0	1	3
DB00293	Raltitrexed	3	1	1	1	1	1	1	1	2	3	3	0	0	2	27	1	1	1	4	20	1	0	1	1	0	3	2	3	1	0	1	0	0	5	0	1	0	0	0	4
DB00294	Etonogestrel	3	1	0	1	1	0	1	0	5	2	3	0	0	1	31	1	1	0	13	51	0	0	0	3	0	2	1	1	1	0	1	0	0	1	0	1	1	0	1	4
DB00296	Ropivacaine	2	1	0	1	1	1	4	1	2	4	3	0	0	7	39	1	1	1	15	67	0	0	1	4	0	8	5	1	5	0	1	0	0	0	0	4	2	0	2	6
DB00297	Bupivacaine	6	2	0	2	1	2	15	0	2	8	3	0	0	3	81	2	2	2	35	99	2	0	1	9	0	5	5	4	7	0	2	0	0	2	0	7	2	0	2	15
DB00298	Dapiprazole	2	1	0	1	1	0	1	0	1	0	1	0	0	2	3	1	1	0	3	5	0	0	0	1	0	1	1	0	2	0	1	0	0	0	0	1	0	0	2	0
DB00299	Penciclovir	2	1	1	0	1	1	1	1	1	3	1	0	0	2	28	1	1	1	4	40	0	0	1	1	0	2	1	1	2	0	1	0	0	0	0	1	1	0	1	4
DB00300	Tenofovir disoproxil	3	1	0	0	1	0	2	0	2	2	4	0	0	7	40	0	0	1	25	70	0	0	0	4	0	2	2	0	3	0	1	0	0	2	0	1	2	0	2	9
DB00301	Flucloxacillin	10	1	0	0	0	1	6	0	8	2	1	1	0	5	16	1	1	0	8	54	1	1	2	4	0	1	3	1	5	0	1	0	0	0	0	2	0	0	0	2
DB00302	Tranexamic acid	2	1	1	1	0	1	2	0	3	3	4	0	0	2	49	1	1	1	15	61	1	0	1	3	0	3	7	1	1	0	1	0	0	2	0	3	1	0	1	8
DB00303	Ertapenem	3	1	0	0	1	0	3	0	9	3	4	0	0	3	18	1	1	0	13	73	0	0	0	3	0	4	2	0	1	0	1	0	0	1	0	3	2	0	2	5
DB00304	Desogestrel	3	1	0	1	1	1	1	0	1	4	3	0	0	1	17	1	1	0	13	36	0	0	0	2	0	1	1	1	2	1	1	0	0	0	0	1	1	0	1	5
DB00305	Mitomycin	7	1	0	1	0	1	3	0	10	5	0	1	0	1	92	1	1	0	10	107	0	0	3	3	0	1	5	1	2	0	1	0	3	2	0	1	1	0	1	10
DB00306	Talbutal	1	1	0	0	0	0	1	0	2	1	1	0	0	0	58	0	0	0	1	12	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
DB00307	Bexarotene	1	1	1	1	1	0	1	0	1	2	1	1	0	1	17	1	1	1	7	26	1	0	1	1	0	2	1	1	2	0	1	0	0	0	0	1	1	0	1	4
DB00308	Ibutilide	5	1	0	1	1	1	2	0	2	2	2	0	0	0	7	1	1	1	15	28	2	0	1	4	0	3	3	1	2	0	1	0	0	0	0	1	2	0	2	4
DB00309	Vindesine	4	1	0	0	1	0	2	1	6	4	8	0	0	2	49	1	1	0	10	72	2	0	1	2	0	2	1	0	2	0	1	0	1	0	0	2	0	0	0	5
DB00310	Chlorthalidone	3	2	1	1	0	0	1	1	2	1	3	0	0	2	23	1	1	1	12	43	3	0	1	8	0	0	3	1	2	0	1	0	0	1	0	1	1	0	1	4
DB00311	Ethoxzolamide	1	1	1	1	1	0	1	0	1	1	1	0	0	1	14	1	1	0	1	15	1	1	1	2	0	1	1	1	1	0	1	0	0	6	0	0	0	0	0	0
DB00312	Pentobarbital	1	1	1	1	0	1	1	0	2	3	3	0	0	2	3	1	1	0	2	6	1	0	1	2	0	0	3	1	1	0	1	0	0	0	0	0	1	0	1	9
DB00313	Valproic acid	1	1	1	1	1	1	2	1	1	2	2	1	0	1	14	1	1	0	22	37	1	1	1	2	0	2	1	2	2	1	1	0	0	5	0	2	1	0	1	8
DB00314	Capreomycin	11	1	0	0	0	0	0	0	33	3	1	0	0	4	6	1	0	0	8	101	0	0	0	4	0	3	2	1	3	0	0	0	0	1	0	1	1	0	2	4
DB00316	Acetaminophen	1	1	1	1	1	1	1	0	1	3	1	2	0	1	3	1	1	0	10	22	1	1	1	3	0	2	3	1	5	0	1	0	1	10	0	2	1	0	1	10
DB00317	Gefitinib	1	1	1	1	1	0	1	0	1	3	5	1	0	1	43	1	1	1	107	148	1	0	1	2	0	3	3	1	4	0	1	0	0	3	0	2	1	0	1	4
DB00319	Piperacillin	44	1	1	0	0	2	4	1	13	9	7	0	0	3	51	1	1	0	15	131	9	0	2	5	0	7	4	2	2	0	1	0	0	1	0	2	2	0	2	6
DB00320	Dihydroergotamine	14	1	1	1	0	1	4	0	22	10	4	0	0	3	41	2	1	0	9	106	4	1	3	7	0	2	1	3	1	0	1	0	2	1	0	1	2	0	2	9
DB00321	Amitriptyline	2	1	1	1	0	1	2	1	1	5	1	1	0	3	77	1	1	1	20	102	2	0	1	7	0	4	2	1	4	0	1	0	0	3	0	3	2	0	2	7
DB00322	Floxuridine	4	1	0	1	0	1	2	1	8	5	11	0	0	1	60	0	1	1	8	63	2	0	3	3	0	4	3	1	3	0	1	0	0	8	0	1	1	0	1	1
DB00323	Tolcapone	1	1	1	1	1	1	1	0	1	2	1	0	0	1	7	1	1	1	3	11	0	1	1	1	0	2	0	1	1	0	1	0	0	1	0	1	1	0	1	5
DB00324	Fluorometholone	4	1	0	1	0	0	1	1	26	4	4	0	0	1	20	1	1	0	4	49	1	0	3	1	0	2	2	2	2	0	1	0	0	0	0	1	1	0	1	3
DB00325	Nitroprusside	0	1	0	0	0	1	7	0	0	5	0	0	0	0	65	0	1	0	22	2	0	0	0	9	0	1	2	1	1	0	0	0	0	1	0	1	0	0	0	0
DB00327	Hydromorphone	3	1	0	1	0	1	2	0	3	4	11	0	0	3	83	1	1	0	33	134	0	0	0	3	0	0	4	1	2	0	1	0	1	1	0	0	2	0	2	5
DB00328	Indomethacin	1	1	1	1	0	1	1	0	1	2	1	2	0	1	2	1	1	1	1	10	1	1	1	2	0	2	1	1	2	0	1	0	1	4	0	1	1	0	1	5
DB00330	Ethambutol	4	1	1	0	1	1	3	1	3	4	36	1	0	3	38	1	1	0	35	52	3	0	2	1	0	3	4	1	2	0	1	0	0	1	0	0	1	0	1	7
DB00331	Metformin	2	1	1	2	0	1	2	0	1	3	2	1	0	2	2	1	1	0	1	11	1	0	1	1	0	2	2	2	1	0	1	0	0	0	0	1	1	0	1	8
DB00332	Ipratropium	12	1	1	1	0	1	7	1	16	7	10	0	0	0	82	1	1	1	42	123	2	0	5	5	0	9	12	5	3	0	1	0	4	0	0	1	1	0	2	3
DB00333	Methadone	4	3	0	2	0	1	3	0	2	5	3	0	0	5	90	1	1	0	21	113	0	0	0	11	0	0	4	3	4	0	2	0	0	1	0	0	2	0	2	6
DB00334	Olanzapine	3	1	0	0	1	1	1	1	1	3	8	1	0	6	116	0	1	1	107	187	0	1	1	1	0	3	2	1	1	0	1	0	0	1	0	3	2	0	2	7
DB00335	Atenolol	3	3	1	1	1	0	3	1	2	6	3	0	0	2	55	1	1	0	18	80	3	1	3	9	0	1	3	1	4	0	2	0	0	1	0	2	1	0	1	5
DB00336	Nitrofural	4	1	1	0	0	1	1	0	3	2	1	1	0	1	18	1	1	1	4	31	2	0	1	2	0	1	0	1	2	0	1	0	0	2	0	1	0	0	0	3
DB00337	Pimecrolimus	3	1	0	1	1	0	1	0	17	3	3	0	0	1	31	1	1	1	15	83	0	0	1	1	0	4	1	0	1	0	1	0	0	0	0	1	1	0	1	6
DB00339	Pyrazinamide	2	1	1	1	1	1	1	1	1	3	2	0	0	1	4	1	1	1	2	8	1	1	1	1	0	2	1	1	2	0	1	0	0	2	1	1	1	0	1	1
DB00340	Metixene	4	1	0	1	0	0	2	0	2	2	2	0	0	0	7	1	1	0	2	19	0	0	1	5	0	1	1	1	2	0	1	0	0	0	0	1	0	0	0	1
DB00341	Cetirizine	7	2	2	3	1	1	3	2	2	8	4	0	0	5	58	1	2	1	76	152	3	0	2	5	0	7	4	3	4	0	2	0	0	0	0	5	4	0	4	16
DB00342	Terfenadine	3	1	0	1	1	1	1	0	2	1	4	0	0	0	49	1	1	0	6	51	1	0	1	2	0	1	3	3	1	0	1	0	0	1	0	1	0	0	0	1
DB00343	Diltiazem	7	1	2	3	1	1	7	1	4	8	6	1	0	4	93	1	1	1	25	139	4	0	3	10	0	4	5	2	6	0	1	0	0	3	0	3	2	0	2	11
DB00344	Protriptyline	2	1	0	1	0	1	2	0	1	1	1	0	0	2	18	1	1	0	4	27	2	0	1	2	0	1	2	1	2	0	1	0	0	1	0	1	2	0	2	3
DB00345	Aminohippuric acid	2	1	0	1	0	0	3	0	1	5	1	0	0	2	11	1	1	1	1	15	2	1	1	2	0	3	2	2	1	0	1	0	2	5	0	1	0	0	0	3
DB00346	Alfuzosin	3	1	0	1	1	0	2	1	2	3	36	0	0	4	73	1	1	1	24	107	1	0	1	4	0	2	1	1	2	0	1	0	0	0	0	2	2	0	2	4
DB00347	Trimethadione	1	1	0	1	0	0	1	0	1	1	6	1	0	1	11	1	1	0	1	19	1	1	1	2	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	0
DB00348	Nitisinone	1	1	0	1	0	0	1	0	1	2	1	0	0	1	4	1	1	0	1	6	1	0	0	1	0	2	0	1	2	0	1	0	0	4	0	1	1	0	1	2
DB00349	Clobazam	1	1	0	1	0	0	1	0	1	2	1	0	0	1	10	1	1	0	2	14	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	10
DB00350	Minoxidil	1	1	1	1	0	0	1	0	1	2	1	0	0	3	49	0	1	1	17	1	0	0	1	1	0	3	0	1	1	0	1	0	0	1	0	2	1	0	1	7
DB00351	Megestrol acetate	6	1	0	0	0	1	2	1	15	8	5	0	0	1	8	0	0	1	2	40	1	0	4	2	0	5	1	1	2	1	1	0	0	1	0	1	1	0	1	7
DB00352	Tioguanine	1	1	1	1	0	1	1	0	1	6	2	1	0	3	86	1	1	1	6	138	1	0	1	2	0	3	1	1	1	0	1	0	0	6	1	1	1	0	1	5
DB00353	Methylergometrine	10	1	1	1	0	0	3	0	8	3	1	0	0	3	16	1	1	0	1	41	3	0	2	2	0	1	2	2	2	0	1	0	3	0	0	1	2	0	2	6
DB00354	Buclizine	4	1	0	1	0	1	3	0	2	1	2	0	0	0	12	1	1	1	2	23	0	0	0	4	0	1	1	0	2	0	1	0	0	0	0	1	0	0	0	0
DB00355	Aztreonam	5	1	0	0	1	0	2	0	9	2	11	0	0	3	52	1	1	1	16	98	1	0	1	7	0	4	6	1	2	0	1	0	0	2	0	1	1	0	1	4
DB00356	Chlorzoxazone	1	1	1	1	0	1	1	1	1	3	3	0	0	1	33	1	1	1	2	40	1	1	1	1	0	2	1	1	2	0	1	0	0	1	0	1	1	0	1	3
DB00357	Aminoglutethimide	4	1	1	1	1	1	3	1	2	7	2	0	0	4	66	1	1	1	3	70	3	0	1	7	0	0	3	3	1	0	1	0	0	2	0	1	0	0	0	2
DB00358	Mefloquine	7	1	1	1	1	1	4	1	4	9	8	1	0	1	50	1	1	0	19	102	2	0	2	8	0	4	7	7	7	0	1	0	0	1	0	1	2	0	2	4
DB00359	Sulfadiazine	2	1	0	0	0	1	1	0	1	3	1	0	0	1	46	1	1	1	7	107	1	0	1	10	0	5	1	1	9	0	1	0	0	3	0	1	1	0	1	9
DB00360	Sapropterin	9	2	2	1	1	1	8	0	8	11	6	1	0	3	11	1	3	0	23	57	0	0	1	3	1	5	12	1	6	0	1	0	6	26	3	2	2	0	2	5
DB00361	Vinorelbine	4	1	0	1	1	0	5	1	9	8	6	0	0	2	84	1	1	1	17	125	0	0	3	2	0	8	2	0	2	0	1	0	3	1	0	0	1	0	2	6
DB00362	Anidulafungin	5	1	0	0	1	0	1	0	0	1	6	0	0	1	7	1	1	0	15	46	0	0	1	1	0	2	1	1	1	0	1	0	0	1	0	1	1	0	1	6
DB00363	Clozapine	2	1	0	1	1	1	1	1	1	2	2	1	0	2	42	0	1	1	42	91	0	1	1	1	0	3	2	1	2	0	1	0	0	1	0	2	1	0	1	4
DB00364	Sucralfate	7	5	7	0	0	2	10	0	12	10	3	3	0	13	49	0	2	0	43	136	2	1	0	22	2	7	17	0	7	0	0	0	9	10	1	5	1	0	1	2
DB00365	Grepafloxacin	2	1	0	0	1	1	1	0	2	1	3	0	0	4	18	1	1	0	6	30	0	0	0	2	0	0	3	1	2	0	1	0	0	1	0	0	0	0	0	4
DB00366	Doxylamine	5	1	0	1	0	1	2	1	2	3	2	0	0	0	25	1	1	0	6	57	3	0	1	6	0	3	3	1	3	0	1	0	0	0	0	2	2	0	2	4
DB00367	Levonorgestrel	6	2	1	1	0	2	5	1	18	10	4	0	0	2	40	2	1	1	35	106	2	0	5	10	0	5	5	1	4	1	1	0	0	1	0	2	2	0	2	9
DB00368	Norepinephrine	12	1	2	2	1	1	4	1	2	13	3	0	0	6	89	1	2	1	16	131	5	0	2	14	1	8	4	3	4	0	1	0	4	8	1	7	2	0	2	5
DB00369	Cidofovir	2	1	2	0	1	1	4	0	2	2	2	0	0	3	39	1	1	1	5	71	0	0	0	3	0	0	4	2	2	0	1	0	0	2	0	2	1	0	1	2
DB00370	Mirtazapine	4	2	0	1	1	1	2	2	2	4	4	0	0	6	25	1	1	1	31	72	3	0	2	5	0	3	4	1	3	0	1	0	0	1	0	2	1	0	1	12
DB00371	Meprobamate	1	1	0	1	0	0	1	0	1	2	1	0	0	1	24	1	1	0	2	37	0	0	0	8	0	0	1	0	6	0	1	0	0	0	0	0	1	0	1	0
DB00372	Thiethylperazine	5	1	0	1	0	1	2	0	1	1	1	0	0	2	22	1	1	0	2	29	0	0	1	4	0	1	1	1	3	0	1	0	0	0	0	0	0	0	0	1
DB00373	Timolol	6	1	1	1	0	1	5	1	2	9	3	0	0	5	144	1	1	1	107	243	2	1	3	14	0	4	7	2	5	0	1	0	0	1	0	4	2	0	2	7
DB00374	Treprostinil	3	1	0	1	1	0	2	0	2	0	11	0	0	3	30	1	1	0	38	85	0	0	1	2	0	2	2	0	1	0	1	0	1	0	0	2	1	0	1	10
DB00376	Trihexyphenidyl	3	1	0	1	0	1	2	1	2	2	3	0	0	0	26	1	1	0	3	39	2	0	1	7	0	1	4	1	2	0	1	0	0	0	0	1	2	0	2	3
DB00377	Palonosetron	9	1	1	1	1	0	3	1	4	7	13	0	0	6	85	1	1	1	128	186	3	0	1	3	0	8	4	4	2	0	1	0	0	0	0	5	2	0	2	4
DB00378	Dydrogesterone	3	1	0	1	0	0	1	0	11	4	6	0	0	3	13	1	1	0	5	48	1	0	2	2	0	3	3	0	3	0	1	0	0	1	0	2	0	0	0	2
DB00379	Mexiletine	4	2	1	1	1	1	2	1	2	5	3	1	0	0	64	1	1	0	8	76	2	0	1	4	0	3	3	3	4	0	1	0	0	1	0	3	2	0	2	5
DB00380	Dexrazoxane	4	1	1	1	1	0	3	0	2	3	3	0	0	4	18	1	1	1	16	34	0	0	1	5	0	4	3	0	4	0	2	0	0	6	0	3	2	0	2	16
DB00381	Amlodipine	2	2	2	1	1	1	3	0	2	3	1	0	0	2	4	1	1	1	9	24	1	0	1	1	0	1	4	1	4	0	2	0	0	1	0	1	1	0	1	11
DB00382	Tacrine	3	1	1	1	1	1	1	1	1	10	1	1	0	3	67	1	1	0	11	87	4	1	1	2	0	5	1	1	3	0	1	0	0	4	0	3	0	0	0	3
DB00383	Oxyphencyclimine	2	1	0	1	0	1	2	0	2	1	2	0	0	0	3	1	1	0	2	12	0	0	0	2	0	0	1	0	2	0	1	0	0	0	0	1	0	0	0	0
DB00384	Triamterene	1	1	1	1	0	0	1	1	1	2	2	1	0	1	24	1	1	1	4	41	1	0	1	7	0	1	1	1	4	0	1	0	0	2	0	1	1	0	1	1
DB00385	Valrubicin	4	1	0	0	1	0	1	0	18	1	3	0	0	1	15	1	1	0	3	27	0	0	1	2	0	1	1	0	1	0	1	0	1	2	0	1	1	0	1	5
DB00387	Procyclidine	4	1	0	1	0	1	2	1	2	1	2	0	0	0	12	1	1	0	4	25	0	0	1	8	0	1	3	1	2	0	1	0	0	0	0	1	0	0	0	0
DB00388	Phenylephrine	5	1	0	1	0	1	3	0	2	7	96	0	0	10	158	1	1	1	136	255	3	0	1	22	0	7	3	4	7	0	1	0	0	4	0	6	3	0	3	6
DB00389	Carbimazole	1	1	0	0	0	1	1	0	1	1	1	0	0	1	9	1	1	1	1	11	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1
DB00390	Digoxin	5	1	1	2	1	1	1	1	43	8	6	0	0	1	88	1	1	0	14	177	3	0	4	4	0	10	1	1	1	1	1	0	1	3	0	0	1	0	1	2
DB00391	Sulpiride	3	1	0	3	1	0	3	1	2	2	2	1	0	4	30	1	1	1	7	48	1	1	2	10	0	2	3	3	3	0	2	0	0	2	0	2	0	0	0	12
DB00392	Profenamine	3	1	1	1	0	0	4	0	2	2	2	0	0	2	22	1	1	0	2	152	2	0	1	3	0	0	1	1	2	0	1	0	0	2	0	1	0	0	0	0
DB00393	Nimodipine	3	1	1	1	1	1	1	0	2	2	0	0	0	2	26	1	1	1	13	31	1	0	1	3	0	1	0	1	3	0	1	0	0	0	0	1	1	0	1	5
DB00394	Beclomethasone dipropionate	3	1	0	1	0	1	1	1	10	6	1	0	0	2	66	0	1	1	19	91	2	0	3	3	0	5	1	0	4	0	1	0	0	0	0	1	1	0	1	9
DB00395	Carisoprodol	2	1	0	1	0	1	3	1	2	2	4	0	0	2	38	1	1	0	65	100	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1
DB00396	Progesterone	9	1	1	1	1	1	1	1	16	8	16	1	0	2	170	1	1	1	26	251	1	1	3	6	1	6	10	1	4	1	1	0	1	9	1	3	1	0	1	6
DB00397	Phenylpropanolamine	11	2	1	0	0	4	5	0	4	15	15	0	0	7	71	1	1	0	33	193	2	1	1	35	0	0	7	4	15	0	2	0	0	2	0	0	0	0	0	3
DB00398	Sorafenib	3	2	1	1	1	0	2	0	1	3	1	1	0	4	56	1	1	1	87	132	1	0	1	2	0	2	2	1	4	0	1	0	0	3	0	3	1	0	1	8
DB00399	Zoledronic acid	3	1	1	1	1	0	1	0	1	5	3	0	0	9	65	1	1	1	37	117	1	0	0	4	0	2	1	1	3	0	1	0	0	2	0	2	1	0	1	11
DB00400	Griseofulvin	4	1	0	0	0	1	1	1	4	6	4	1	0	1	34	1	1	1	4	43	6	0	2	2	0	3	4	1	1	1	1	0	1	0	0	2	1	0	1	3
DB00401	Nisoldipine	1	1	0	1	1	1	3	0	2	2	0	0	0	0	30	1	1	0	6	34	1	0	1	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	5
DB00402	Eszopiclone	3	2	1	2	2	0	3	1	2	5	6	0	0	2	28	2	2	0	71	149	5	0	1	3	0	0	3	0	3	0	2	0	0	0	0	2	1	0	1	6
DB00403	Ceruletide	2	1	0	1	1	0	2	0	0	2	1	1	0	2	9	0	1	0	1	16	0	0	0	1	0	3	1	0	1	0	1	0	0	2	0	1	0	0	0	0
DB00404	Alprazolam	1	1	1	1	1	1	1	1	1	3	2	0	0	2	52	1	1	0	6	64	1	0	1	3	0	0	1	1	4	0	1	0	0	1	0	1	1	0	1	3
DB00405	Dexbrompheniramine	5	2	0	2	0	1	4	1	2	4	3	0	0	5	32	2	2	1	11	69	0	0	2	7	0	3	3	1	5	0	2	0	0	0	0	2	4	0	4	3
DB00406	Gentian violet cation	4	1	1	0	0	0	2	0	1	4	4	0	0	2	3	1	1	1	9	37	2	2	0	13	0	2	3	1	5	0	1	0	0	2	0	2	1	0	1	3
DB00408	Loxapine	3	1	0	1	1	1	2	1	1	2	1	0	0	3	23	1	1	0	4	34	0	0	1	4	0	2	1	1	4	0	1	0	0	1	0	1	2	0	2	7
DB00409	Remoxipride	7	1	0	0	1	0	1	0	2	5	3	0	0	3	17	1	1	0	2	23	0	0	1	4	0	1	3	2	2	0	1	0	0	1	0	0	0	0	0	0
DB00410	Mupirocin	7	1	1	0	1	1	5	1	19	7	8	0	0	3	43	1	1	0	29	122	0	0	1	3	0	4	4	2	3	0	1	0	2	2	0	5	2	0	2	6
DB00411	Carbamoylcholine	2	1	1	1	0	0	1	0	1	1	1	0	0	2	58	1	1	0	4	59	2	0	1	5	0	1	1	1	2	0	1	0	0	1	0	1	1	0	1	3
